Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.20.15-118.194.33.204-38042-6447-6,192.168.20.15,38042,118.194.33.204,6447,6,16/09/2020 03:46:59 PM,100,1,1,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,310000.0,20000.0,100.0,0.0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,10000.0,10000.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,31.0,0.0,0,0,0,0,0,0,0,15,0,0,67,67,0,20,0,0,0,0,0,0,0,0,No Label
192.168.20.15-142.250.74.234-54972-443-6,192.168.20.15,54972,142.250.74.234,443,6,16/09/2020 03:45:59 PM,60028965,4,0,24.0,0.0,24.0,0.0,6.0,12.0,0,0,0,0,0.3998069931740452,0.06663449886234087,2.0009655E7,3.4561807333194815E7,5.9918142E7,410.0,6.0028965E7,2.0009655E7,3.4561807333194815E7,5.9918142E7,410.0,0,0,0,0,0,0,0,0,0,128,0,0.06663449886234087,0.0,0.0,24.0,4.8,10.73312629199899,115.2,2,0,0,1,4,0,0,0,0.0,6.0,6.0,0.0,0,0,0,0,0,0,1,6,0,0,259,0,1,32,0,0,0,0,1.600271219892586E15,0.0,1.600271219892586E15,1.600271219892586E15,No Label
142.250.74.234-192.168.20.15-443-54972-6,142.250.74.234,443,192.168.20.15,54972,6,16/09/2020 03:47:00 PM,7216,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.7427937915743,3608.0,4625.892562522394,6879.0,337.0,337.0,337.0,0.0,337.0,337.0,0,0,0,0,0,0,0,0,0,40,32,277.16186252771615,138.58093126385808,0.0,0.0,0.0,0.0,0.0,1,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,386,0,20,0,0,0,0,0,0,0,0,No Label
192.168.20.15-216.58.204.106-38264-443-6,192.168.20.15,38264,216.58.204.106,443,6,16/09/2020 03:46:02 PM,60026512,4,0,24.0,0.0,24.0,0.0,6.0,12.0,0,0,0,0,0.3998233313972999,0.06663722189954999,2.0008837333333336E7,3.453727153135841E7,5.9888965E7,306.0,6.0026512E7,2.0008837333333336E7,3.453727153135841E7,5.9888965E7,306.0,0,0,0,0,0,0,0,0,0,128,0,0.06663722189954999,0.0,0.0,24.0,4.8,10.73312629199899,115.2,2,0,0,1,4,0,0,0,0.0,6.0,6.0,0.0,0,0,0,0,0,0,1,6,0,0,336,0,1,32,0,0,0,0,1.600271222700553E15,0.0,1.600271222700553E15,1.600271222700553E15,No Label
192.168.20.15-216.58.204.106-38266-443-6,192.168.20.15,38266,216.58.204.106,443,6,16/09/2020 03:46:02 PM,60014855,4,0,24.0,0.0,24.0,0.0,6.0,12.0,0,0,0,0,0.3999009911796005,0.06665016519660008,2.0004951666666664E7,3.461108971952444E7,5.9970388E7,889.0,6.0014855E7,2.0004951666666664E7,3.461108971952444E7,5.9970388E7,889.0,0,0,0,0,0,0,0,0,0,128,0,0.06665016519660008,0.0,0.0,24.0,4.8,10.73312629199899,115.2,2,0,0,1,4,0,0,0,0.0,6.0,6.0,0.0,0,0,0,0,0,0,1,6,0,0,250,0,1,32,0,0,0,0,1.600271222906514E15,0.0,1.600271222906514E15,1.600271222906514E15,No Label
192.168.20.26-52.211.56.5-55680-443-6,192.168.20.26,55680,52.211.56.5,443,6,16/09/2020 03:44:26 PM,108429800,6,3,198.0,180.0,66.0,0.0,33.0,36.149688795340964,60.0,60.0,60.0,0.0,3.486126507657489,0.08300301208708308,1.3553724999999998E7,2.5020403191803534E7,5.4093262E7,18637.0,1.084298E8,2.168596E7,2.958198161002365E7,5.4093262E7,59291.0,1.08302135E8,5.41510675E7,1993.3340161648775,5.4152477E7,5.4149658E7,1,0,0,0,120,60,0.055335341391388716,0.027667670695694358,0.0,66.0,44.400000000000006,30.75060975005211,945.5999999999999,0,0,0,6,9,0,0,0,0.0,49.333333333333336,33.0,60.0,0,0,0,0,0,0,0,22,0,20,8192,63750,2,20,0,0,0,0,1.6002711211528145E15,4.4203805665012546E7,1.600271175374298E15,1.600271067003712E15,No Label
192.168.20.15-172.217.22.132-32783-443-17,192.168.20.15,32783,172.217.22.132,443,17,16/09/2020 03:41:57 PM,15068186,6,5,2965.0,1766.0,1350.0,23.0,494.16666666666663,665.8061029058435,1350.0,16.0,353.2,576.4990893314576,313.9727635430038,0.7300148803578612,1506818.6,4742479.045976299,1.5004122E7,101.0,1.5039987E7,3007997.4,6706044.264059946,1.5004122E7,163.0,1.5059758E7,3764939.5,7513262.91353832,1.5034821E7,101.0,0,0,0,0,48,40,0.39818993474065156,0.33182494561720965,16.0,1350.0,506.7500000000001,630.7140434027567,397800.20454545453,0,0,0,0,0,0,0,0,0.0,552.8181818181819,494.1666666666667,353.2,0,0,0,0,9,130712,0,269,0,160,0,0,5,8,0,0,0,0,1.6002709189239138E15,5005707.681953739,1.600270932272358E15,1.600270917235034E15,No Label
192.168.20.15-216.58.213.78-40220-443-6,192.168.20.15,40220,216.58.213.78,443,6,16/09/2020 03:46:15 PM,60011178,4,0,31.0,0.0,31.0,0.0,7.75,15.500000000000002,0,0,0,0,0.516570429595633,0.06665424898008168,2.0003726E7,3.453854590785543E7,5.9885338E7,297.0,6.0011178E7,2.0003726E7,3.453854590785543E7,5.9885338E7,297.0,0,0,0,0,0,0,0,0,0,128,0,0.06665424898008168,0.0,0.0,31.0,6.2,13.863621460498695,192.2,2,0,0,1,4,0,0,0,0.0,7.75,7.75,0.0,0,0,0,0,0,0,1,7,0,0,252,0,1,32,0,0,0,0,1.600271235807826E15,0.0,1.600271235807826E15,1.600271235807826E15,No Label
192.168.20.18-192.168.20.1-0-0-0,192.168.20.18,0,192.168.20.1,0,0,16/09/2020 03:45:12 PM,64170310,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12466824610945466,9167187.142857142,2.3361145752953872E7,6.2134113E7,109.0,6.4170193E7,2.1390064333333336E7,3.528547561497955E7,6.2134222E7,1016802.0,6.4170158E7,2.1390052666666664E7,3.528549957443309E7,6.2134238E7,1016794.0,0,0,0,0,0,0,0.06233412305472733,0.06233412305472733,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.600271144416029E15,3.4407983881377414E7,1.600271176500153E15,1.600271112330346E15,No Label
192.168.20.18-8.8.8.8-0-0-0,192.168.20.18,0,8.8.8.8,0,0,16/09/2020 03:45:13 PM,64167414,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12467387262949385,9166773.42857143,2.3362047511995547E7,6.2135974E7,2600.0,6.416474E7,2.1388246666666664E7,3.529081868816342E7,6.2138574E7,1012491.0,6.4164717E7,2.1388239E7,3.529147918297745E7,6.2139329E7,1011810.0,0,0,0,0,0,0,0.062336936314746925,0.062336936314746925,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6002711454596588E15,3.440701932930761E7,1.600271177536841E15,1.600271113380753E15,No Label
192.168.20.22-34.90.173.53-60284-443-6,192.168.20.22,60284,34.90.173.53,443,6,16/09/2020 03:45:21 PM,90117910,5,4,39.0,35.0,39.0,0.0,7.8,17.44133022449836,35.0,0.0,8.75,17.5,0.8211464291615286,0.09986916030342914,1.126473875E7,1.5531321554242628E7,3.0066442E7,441.0,9.011791E7,2.25294775E7,1.5010191457166994E7,3.0080431E7,14401.0,9.0103479E7,3.0034493E7,79548.76478613606,3.0080435E7,2.9942638E7,0,0,0,0,100,80,0.05548286683523841,0.04438629346819073,0.0,39.0,7.3999999999999995,15.629032812898778,244.26666666666668,0,0,0,2,9,0,0,0,0.0,8.222222222222221,7.8,8.75,0,0,0,0,0,0,0,4,0,3,4015,4252,1,20,0,0,0,0,1.6002711726992158E15,3.340668948960091E7,1.600271211270035E15,1.60027112119404E15,No Label
192.168.20.14-18.184.187.186-22616-1883-6,192.168.20.14,22616,18.184.187.186,1883,6,16/09/2020 03:44:25 PM,119948116,5,2,4.0,4.0,2.0,0.0,0.8,1.0954451150103321,2.0,2.0,2.0,0.0,0.06669550357923087,0.058358565631827015,1.9991352666666668E7,3.092769366351501E7,5.9945769E7,11287.0,1.19948116E8,2.9987029E7,3.4562265649360016E7,5.9945769E7,55088.0,6.0001211E7,6.0001211E7,0.0,6.0001211E7,6.0001211E7,0,0,0,0,100,40,0.0416846897370193,0.01667387589480772,0.0,2.0,1.0,1.0690449676496976,1.1428571428571428,0,0,0,4,7,0,0,0,0.0,1.1428571428571428,0.8,2.0,0,0,0,0,0,0,0,0,0,0,5622,6968,2,20,0,0,0,0,1.3335592915636475E15,6.53307931874765E14,1.600271185896457E15,5.9891877E7,No Label
192.168.20.22-224.0.0.22-0-0-0,192.168.20.22,0,224.0.0.22,0,0,16/09/2020 03:45:29 PM,570034,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.5085626471403457,570034.0,0.0,570034.0,570034.0,570034.0,570034.0,0.0,570034.0,570034.0,0,0,0,0,0,0,0,0,0,0,0,3.5085626471403457,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Label
216.58.209.238-192.168.20.18-443-58095-6,216.58.209.238,443,192.168.20.18,58095,6,16/09/2020 03:45:25 PM,106840366,5,5,265.0,0.0,53.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,2.480335943439205,0.09359758277129077,1.1871151777777778E7,1.4111589225518921E7,2.9203975E7,1121.0,1.06839245E8,2.670981125E7,1845089.4930352068,2.9239964E7,2.4815112E7,1.06804377E8,2.670109425E7,1829080.480168177,2.920514E7,2.4815073E7,1,0,0,0,160,160,0.04679879138564538,0.04679879138564538,0.0,53.0,28.909090909090907,27.678347296955955,766.0909090909091,0,0,0,5,10,0,0,0,1.0,31.8,53.0,0.0,0,0,0,0,0,0,0,26,0,0,625,282,4,32,0,0,0,0,1.6002711798199745E15,3.447445070497743E7,1.600271232388073E15,1.600271125590442E15,No Label
192.168.20.15-64.233.166.188-40408-5228-6,192.168.20.15,40408,64.233.166.188,5228,6,16/09/2020 03:41:56 PM,16087264,5,5,158.0,980.0,93.0,0.0,31.6,38.253104449181635,953.0,0.0,195.99999999999997,423.337335939083,70.73918846610586,0.6216097404754468,1787473.7777777778,3703115.00580362,1.0314271E7,370.0,1.6087264E7,4021816.0,4979083.923819923,1.032153E7,10108.0,1.6077544E7,4019386.0,4966332.045134517,1.0321568E7,370.0,1,0,0,0,160,160,0.3108048702377234,0.3108048702377234,0.0,953.0,111.90909090909093,281.18906612649596,79067.29090909092,0,0,0,5,10,0,0,0,1.0,123.1,31.6,196.0,0,0,0,0,0,0,0,15,0,98,531,265,2,32,0,0,0,0,1.600270925086773E15,6251836.113180672,1.600270932280917E15,1.600270916234947E15,No Label
192.168.20.18-151.101.122.248-38856-443-6,192.168.20.18,38856,151.101.122.248,443,6,16/09/2020 03:46:41 PM,57855935,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08642155726979436,1.446398375E7,2.1298954438086603E7,4.5118103E7,2583.0,5.7855935E7,2.89279675E7,2.289998049916603E7,4.5120699E7,1.2735236E7,4.5120686E7,4.5120686E7,0.0,4.5120686E7,4.5120686E7,0,0,0,0,96,64,0.051852934361876615,0.03456862290791774,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2366,77,0,32,0,0,0,0,1.0668474867447772E15,9.239170144599956E14,1.600271246308593E15,1.273007E7,No Label
192.168.20.18-151.101.122.248-38862-443-6,192.168.20.18,38862,151.101.122.248,443,6,16/09/2020 03:46:46 PM,52895861,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09452535426165008,1.322396525E7,2.1576083982491933E7,4.5118354E7,2580.0,5.2895861E7,2.64479305E7,2.6407614799940273E7,4.5120934E7,7774927.0,4.5120936E7,4.5120936E7,0.0,4.5120936E7,4.5120936E7,0,0,0,0,96,64,0.05671521255699005,0.03781014170466003,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,661,65,0,32,0,0,0,0,1.066847488398175E15,9.239170201876319E14,1.600271251268977E15,7769763.0,No Label
192.168.20.18-151.101.122.248-38860-443-6,192.168.20.18,38860,151.101.122.248,443,6,16/09/2020 03:46:46 PM,52895987,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09452512909911295,1.322399675E7,2.1575833536004785E7,4.5117956E7,2591.0,5.2895987E7,2.64479935E7,2.6407070327718757E7,4.5120612E7,7775375.0,4.5120547E7,4.5120547E7,0.0,4.5120547E7,4.5120547E7,0,0,0,0,96,64,0.056715077459467765,0.03781005163964518,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1071,69,0,32,0,0,0,0,1.066847488398254E15,9.239170201873279E14,1.600271251268639E15,7770193.0,No Label
192.168.20.18-151.101.122.248-38858-443-6,192.168.20.18,38858,151.101.122.248,443,6,16/09/2020 03:46:44 PM,54656191,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09148094494912754,1.366404775E7,2.1445197504346192E7,4.5118072E7,2651.0,5.4656191E7,2.73280955E7,2.5162575120752495E7,4.5120723E7,9535468.0,4.5120762E7,4.5120762E7,0.0,4.5120762E7,4.5120762E7,0,0,0,0,96,64,0.05488856696947652,0.036592377979651015,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,661,62,0,32,0,0,0,0,1.066847487811591E15,9.239170181551491E14,1.600271249508708E15,9530088.0,No Label
192.168.20.18-151.101.122.248-38859-443-6,192.168.20.18,38859,151.101.122.248,443,6,16/09/2020 03:46:44 PM,54656323,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09148072401431029,1.366408075E7,2.1445225008143224E7,4.511811E7,2612.0,5.4656323E7,2.73281615E7,2.5162502995860815E7,4.5120738E7,9535585.0,4.5120722E7,4.5120722E7,0.0,4.5120722E7,4.5120722E7,0,0,0,0,96,64,0.05488843440858618,0.03659228960572412,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,630,62,0,32,0,0,0,0,1.0668474878116102E15,9.239170181549294E14,1.60027124950867E15,9530361.0,No Label
192.168.20.18-151.101.122.248-38854-443-6,192.168.20.18,38854,151.101.122.248,443,6,16/09/2020 03:46:29 PM,69696632,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0717394780281492,1.7424158E7,2.1795205489678595E7,4.5118145E7,2553.0,6.9696632E7,3.4848316E7,1.4527341942277258E7,4.5120698E7,2.4575934E7,4.5120698E7,4.5120698E7,0.0,4.5120698E7,4.5120698E7,0,0,0,0,96,64,0.04304368681688952,0.02869579121125968,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,452,62,0,32,0,0,0,0,1.0668474827982398E15,9.239170007877965E14,1.600271234468465E15,2.4570828E7,No Label
151.101.122.248-192.168.20.18-443-38856-6,151.101.122.248,443,192.168.20.18,38856,6,16/09/2020 03:47:39 PM,109,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,284403.66972477065,18348.623853211007,109.0,0.0,109.0,109.0,109.0,109.0,0.0,109.0,109.0,0,0,0,0,0,1,0,0,0,64,0,18348.623853211007,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,1,15,0,0,77,0,0,32,0,0,0,0,0,0,0,0,No Label
151.101.122.248-192.168.20.18-443-38862-6,151.101.122.248,443,192.168.20.18,38862,6,16/09/2020 03:47:39 PM,64,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,484375.0,31250.0,64.0,0.0,64.0,64.0,64.0,64.0,0.0,64.0,64.0,0,0,0,0,0,1,0,0,0,64,0,31250.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,1,15,0,0,65,0,0,32,0,0,0,0,0,0,0,0,No Label
151.101.122.248-192.168.20.18-443-38854-6,151.101.122.248,443,192.168.20.18,38854,6,16/09/2020 03:47:39 PM,73,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,424657.5342465753,27397.260273972603,73.0,0.0,73.0,73.0,73.0,73.0,0.0,73.0,73.0,0,0,0,0,0,1,0,0,0,64,0,27397.260273972603,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,1,15,0,0,62,0,0,32,0,0,0,0,0,0,0,0,No Label
151.101.122.248-192.168.20.18-443-38859-6,151.101.122.248,443,192.168.20.18,38859,6,16/09/2020 03:47:39 PM,207,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,149758.4541062802,9661.835748792271,207.0,0.0,207.0,207.0,207.0,207.0,0.0,207.0,207.0,0,0,0,0,0,1,0,0,0,64,0,9661.835748792271,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,1,15,0,0,62,0,0,32,0,0,0,0,0,0,0,0,No Label
151.101.122.248-192.168.20.18-443-38858-6,151.101.122.248,443,192.168.20.18,38858,6,16/09/2020 03:47:39 PM,67,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,462686.5671641791,29850.746268656716,67.0,0.0,67.0,67.0,67.0,67.0,0.0,67.0,67.0,0,0,0,0,0,1,0,0,0,64,0,29850.746268656716,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,1,15,0,0,62,0,0,32,0,0,0,0,0,0,0,0,No Label
151.101.122.248-192.168.20.18-443-38860-6,151.101.122.248,443,192.168.20.18,38860,6,16/09/2020 03:47:39 PM,98,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,316326.5306122449,20408.163265306124,98.0,0.0,98.0,98.0,98.0,98.0,0.0,98.0,98.0,0,0,0,0,0,1,0,0,0,64,0,20408.163265306124,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,1,15,0,0,69,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.20.20-99.80.0.240-53309-443-6,192.168.20.20,53309,99.80.0.240,443,6,16/09/2020 03:44:57 PM,110016135,6,3,591.0,447.0,197.0,0.0,98.5,107.90134382851772,149.0,149.0,149.0,0.0,9.434979696387261,0.08180618233861787,1.3752016875E7,2.5441287099091463E7,5.4973069E7,3493.0,1.10016135E8,2.2003227E7,3.0095879353160966E7,5.4973069E7,24255.0,1.09991806E8,5.4995903E7,2085.965004500315,5.4997378E7,5.4994428E7,1,0,0,0,192,96,0.054537454892411914,0.027268727446205957,0.0,197.0,123.5,87.760089638362,7701.833333333333,0,0,0,6,9,0,0,0,0.0,137.22222222222223,98.5,149.0,0,0,0,0,0,0,0,65,0,49,2641,213,2,32,0,0,0,0,1.600271152247937E15,4.489406995017467E7,1.600271207234617E15,1.600271097242732E15,No Label
192.168.20.18-74.125.71.188-60447-5228-6,192.168.20.18,60447,74.125.71.188,5228,6,16/09/2020 03:45:38 PM,90248530,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06648307734209077,1.8049706E7,2.4705890904002905E7,4.5114153E7,7060.0,9.0241457E7,4.51207285E7,727.6128778409574,4.5121243E7,4.5120214E7,9.024144E7,4.512072E7,697.2072862499358,4.5121213E7,4.5120227E7,0,0,0,0,96,96,0.03324153867104539,0.03324153867104539,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,450,265,0,32,0,0,0,0,1.600271183274006E15,3.6832262623138115E7,1.600271228383884E15,1.600271138163637E15,No Label
192.168.20.12-255.255.255.255-49154-6666-17,192.168.20.12,49154,255.255.255.255,6666,17,16/09/2020 03:46:01 PM,117001710,40,0,7000.0,0.0,175.0,175.0,175.0,0.0,0,0,0,0,59.828185417119116,0.34187534524068064,3000043.846153847,1033.2332884398095,3003320.0,2997139.0,1.1700171E8,3000043.846153847,1033.2332884398095,3003320.0,2997139.0,0,0,0,0,0,0,0,0,0,320,0,0.34187534524068064,0.0,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,179.375,175.0,0.0,0,0,0,0,0,0,1,175,0,0,0,0,39,8,0,0,0,0,1.6002712201917958E15,3.3339771174905594E7,1.600271275692181E15,1.600271164690861E15,No Label
192.168.20.14-255.255.255.255-49154-6666-17,192.168.20.14,49154,255.255.255.255,6666,17,16/09/2020 03:46:02 PM,117001950,40,0,7000.0,0.0,175.0,175.0,175.0,0.0,0,0,0,0,59.828062694681584,0.3418746439696091,3000050.0000000005,2905.140462226088,3009918.0,2990662.0,1.1700195E8,3000050.0000000005,2905.140462226088,3009918.0,2990662.0,0,0,0,0,0,0,0,0,0,320,0,0.3418746439696091,0.0,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,179.375,175.0,0.0,0,0,0,0,0,0,1,175,0,0,0,0,39,8,0,0,0,0,1.60027122147421E15,3.3339491480519198E7,1.600271276974946E15,1.600271165972978E15,No Label
192.168.20.21-35.241.141.243-44466-443-6,192.168.20.21,44466,35.241.141.243,443,6,16/09/2020 03:46:03 PM,119438550,121,121,10978.0,296.0,202.0,0.0,90.72727272727275,26.222128060094583,74.0,0.0,2.4462809917355384,13.285299151833915,94.39163486160875,2.026146499601678,495595.64315352676,535952.6694741232,2046770.0,3082.0,1.19430946E8,995257.883333333,305111.5253868693,2054101.0,4450.0,1.19431269E8,995260.575,304285.72708372027,2054131.0,18868.0,1,0,0,0,3872,3872,1.013073249800839,1.013073249800839,0.0,202.0,46.765432098765416,48.8325537347236,2384.6183042546672,0,0,0,121,242,0,0,0,1.0,46.95867768595041,90.72727272727273,2.446280991735537,0,0,0,0,4,173,0,45,0,1,2881,408,116,32,0,0,0,0,1.6002712248612058E15,3.4890044936753474E7,1.600271283231838E15,1.60027116382304E15,No Label
192.168.20.18-74.125.140.188-33601-5228-6,192.168.20.18,33601,74.125.140.188,5228,6,16/09/2020 03:46:04 PM,90124106,4,4,27.0,27.0,27.0,0.0,6.75,13.5,27.0,0.0,6.75,13.5,0.5991737660066221,0.0887664838528329,1.2874872285714284E7,2.1977397050190214E7,4.5059732E7,1803.0,9.0116819E7,3.0038939666666668E7,2.600013399068771E7,4.5059732E7,16573.0,9.0111712E7,3.0037237333333332E7,2.6011453148650773E7,4.5069384E7,1803.0,1,0,0,0,128,128,0.04438324192641645,0.04438324192641645,0.0,27.0,9.0,13.5,182.25,0,0,0,2,8,0,0,0,1.0,10.125,6.75,6.75,0,0,0,0,0,0,0,3,0,3,406,265,0,32,0,0,0,0,1.6002711948869602E15,3.678497994955668E7,1.600271254944043E15,1.600271164836303E15,No Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/09/2020 03:46:05 PM,119019852,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5461273804978349,1859685.1875000002,2640224.367793057,1.6319351E7,26.0,1.19019852E8,1859685.1875000002,2640224.367793057,1.6319351E7,26.0,0,0,0,0,0,0,0,0,0,0,0,0.5461273804978349,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6002712209092542E15,3.2435449169689767E7,1.60027128258904E15,1.600271166177069E15,No Label
192.168.20.18-239.255.255.251-10101-10101-17,192.168.20.18,10101,239.255.255.251,10101,17,16/09/2020 03:46:06 PM,110060027,12,0,432.0,0.0,36.0,36.0,36.0,0.0,0,0,0,0,3.9251307834042235,0.10903141065011732,1.0005456999999998E7,3479.5189322662354,1.0013138E7,9997808.0,1.10060027E8,1.0005456999999998E7,3479.5189322662354,1.0013138E7,9997808.0,0,0,0,0,0,0,0,0,0,96,0,0.10903141065011732,0.0,36.0,36.0,36.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,39.0,36.0,0.0,0,0,0,0,0,0,1,36,0,0,0,0,11,8,0,0,0,0,1.4547920203169868E15,4.82499924621005E14,1.600271266372801E15,1.0005501E7,No Label
